"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000050405",2131.92988407929,-1.5595088854281,0.06254675162916,-24.9334912654526,3.22540648920878e-137,2.30321768761672e-135,"51474","51474","51474"
"ENSG00000169826",1948.50883733891,1.75772527305617,0.0705538808479144,24.9132330062057,5.34826999301143e-137,3.79870171375282e-135,"55454","55454","55454"
"ENSG00000128965",2124.44876634206,1.40553384215098,0.0564355800479594,24.9051013732214,6.55121648877276e-137,4.62836475552552e-135,"79094","79094","79094"
"ENSG00000022840",1812.56672576679,-1.39010992117945,0.0559061074420715,-24.8650815587519,1.77635842255231e-136,1.24833823112909e-134,"9921","9921","9921"
"ENSG00000158710",4951.47819637122,-1.05786293275294,0.0425718333912081,-24.8488930000232,2.65810486951431e-136,1.85815520404679e-134,"8407","8407","8407"
"ENSG00000126787",369.945435388785,-3.10798295598798,0.125091241043371,-24.8457280467015,2.87594397230197e-136,1.99991035812119e-134,"9787","9787","9787"
"ENSG00000150471",361.934827073375,4.01026822727124,0.161530234761023,24.8267343460761,4.61298520169258e-136,3.19112861712921e-134,"23284","23284","23284"
"ENSG00000166086",1065.59139838825,-1.65756676744661,0.0669396187027013,-24.7621184519792,2.29561731662425e-135,1.57981291188618e-133,"83700","83700","83700"
"ENSG00000085832",605.654170098824,-2.08683481306536,0.0844575479230288,-24.708683408228,8.62696086509617e-135,5.90635537166017e-133,"2060","2060","2060"
"ENSG00000196230",17874.1195224617,-1.05866013257409,0.0428941530051349,-24.6807561964763,1.7213159391389e-134,1.17243683608425e-132,"203068","203068","203068"
"ENSG00000172216",1647.22428540748,1.97002690888656,0.0798409754303269,24.6743842778537,2.01494099950188e-134,1.36543093649918e-132,"1051","1051","1051"
"ENSG00000183955",461.365005299309,-2.45282206905192,0.0995465089194079,-24.6399607146214,4.71509555974265e-134,3.17897965606608e-132,"387893","387893","387893"
"ENSG00000130176",930.891057346889,-1.89422463736454,0.0769169264847677,-24.6268893458667,6.50968238393877e-134,4.36674754664014e-132,"1264","1264","1264"
"ENSG00000070669",959.561594045913,-2.13886421460423,0.0870735654146346,-24.5638754358937,3.07440198797978e-133,2.05197021127374e-131,"440","440","440"
"ENSG00000138778",450.871623803202,-2.60126201161745,0.105923578333344,-24.5579129080327,3.56013116931694e-133,2.36428310954338e-131,"1062","1062","1062"
"ENSG00000138160",450.256121980529,-2.57252133887361,0.10483017602381,-24.5398933441582,5.54496067429109e-133,3.66408794407633e-131,"3832","3832","3832"
"ENSG00000163110",1686.05792564461,-1.59122186168971,0.0649574070462627,-24.4963882341616,1.61403523110236e-132,1.06126811581691e-130,"10611","10611","10611"
"ENSG00000182718",28278.3402998713,-0.988235171516563,0.0403658586947636,-24.4819558773504,2.29965992716455e-132,1.50463463805909e-130,"302","302","302"
"ENSG00000143248",679.495343922114,2.03820785866839,0.0832932556337576,24.4702628461354,3.06313014316861e-132,1.99433796870419e-130,"8490","8490","8490"
"ENSG00000091136",13741.7986166577,1.03361407607385,0.0422430755211831,24.4682486613822,3.21814452766777e-132,2.08504368860894e-130,"3912","3912","3912"
"ENSG00000136108",749.956363794828,-2.02780564764747,0.0829555766359822,-24.444476548523,5.76124253904645e-132,3.71460307784539e-130,"26586","26586","26586"
"ENSG00000120802",815.817509505704,-1.92927739560871,0.0789787404444376,-24.4278065812658,8.66405422862495e-132,5.55922552002882e-130,"7112","7112","7112"
"ENSG00000180801",1754.25149799141,-1.7925844055056,0.0737795997121634,-24.2964777865293,2.13578880717447e-130,1.36382437196593e-128,"79642","79642","79642"
"ENSG00000137872",1248.4907971535,1.80790644655389,0.0745396367349504,24.2542964487804,5.9568160363309e-130,3.78557084184436e-128,"80031","80031","80031"
"ENSG00000132510",1120.05262837464,2.0319983405125,0.0838271692416532,24.2403311348227,8.36228300238759e-130,5.2889448970339e-128,"23135","23135","23135"
"ENSG00000075213",5605.07446406258,1.13266363483873,0.0467787815791577,24.2131923193013,1.61566787393294e-129,1.01702846926906e-127,"10371","10371","10371"
"ENSG00000174780",2113.12662726014,-1.48880594494254,0.0614928377098472,-24.2110463655531,1.70198435031824e-129,1.06630925193051e-127,"6731","6731","6731"
"ENSG00000095303",4934.95564410681,1.44992358361142,0.0599242637059326,24.1959349008718,2.45509944150877e-129,1.53092163296336e-127,"5742","5742","5742"
"ENSG00000137807",569.129258708053,-2.41734277776514,0.0999466519678446,-24.1863307091354,3.09844140180166e-129,1.92306068685653e-127,"9493","9493","9493"
"ENSG00000206538",1272.58071138268,-1.63652648539701,0.0676942611590161,-24.1752617929126,4.05118983060308e-129,2.50269317814279e-127,"389136","389136","389136"
"ENSG00000112893",4969.97864352219,1.16528520667346,0.0483306342797221,24.1106955048255,1.93075917009687e-128,1.18723811561235e-126,"4124","4124","4124"
"ENSG00000152578",320.281587756857,4.79250796169315,0.198979719857152,24.0854091318136,3.55484459068023e-128,2.17582699785322e-126,"2893","2893","2893"
"ENSG00000169679",337.231679499979,-3.03244303745011,0.126026531847551,-24.0619415054469,6.26034223723799e-128,3.81421401811904e-126,"699","699","699"
"ENSG00000112245",6125.61860488633,1.14063134518843,0.0474546980012365,24.0362154482305,1.1634663639813e-127,7.05623755543361e-126,"7803","7803","7803"
"ENSG00000130227",1119.09057857363,-1.53814060889537,0.0641639820199816,-23.9720254334647,5.44606627412807e-127,3.28793873877132e-125,"23039","23039","23039"
"ENSG00000244405",708.442649750106,-1.94744480194711,0.0812916865826515,-23.9562602747464,7.95139728436944e-127,4.7787537887328e-125,"2119","2119","2119"
"ENSG00000138180",359.368768496895,-3.18411869590362,0.132940090809969,-23.9515309227158,8.90694073260707e-127,5.32891832479672e-125,"55165","55165","55165"
"ENSG00000196954",1646.04498038007,1.47070929206606,0.0614097335223082,23.9491234973654,9.43654224318446e-127,5.62045533964018e-125,"837","837","837"
"ENSG00000076382",405.631109926366,-2.73576646613339,0.114279517565118,-23.9392545962973,1.19568363629146e-126,7.08976341840319e-125,"10615","10615","10615"
"ENSG00000137962",747.210466132633,-2.18056367522797,0.0911621815039904,-23.9196083206118,1.91489056713105e-126,1.13038117833932e-124,"9411","9411","9411"
"ENSG00000176619",2255.35802338392,-1.25063239163564,0.0523619850055914,-23.8843579268832,4.45347398942386e-126,2.61730272245698e-124,"84823","84823","84823"
"ENSG00000057608",3760.72007296674,-1.11094920448551,0.0465667017866896,-23.8571589109852,8.53419526054826e-126,4.99344411676661e-124,"2665","2665","2665"
"ENSG00000077238",1496.22837370371,1.84493557158635,0.0773660569667742,23.8468346962374,1.0921851840752e-125,6.36245772582757e-124,"3566","3566","3566"
"ENSG00000124795",1373.42152304554,-1.49726398008051,0.0627877318592456,-23.8464415857066,1.10248997737232e-125,6.39444186875946e-124,"7913","7913","7913"
"ENSG00000177283",725.828163002343,1.92267741809246,0.0807268600235255,23.8170717594138,2.22272489028589e-125,1.28357530403379e-123,"8325","8325","8325"
"ENSG00000139734",376.886782058311,-3.00455901377343,0.126241966883384,-23.8000015996969,3.33964282885448e-125,1.92022233995001e-123,"81624","81624","81624"
"ENSG00000164050",1279.7844491408,1.61106052057537,0.0677996069752647,23.7620923254487,8.23978789918816e-125,4.71727857228522e-123,"5364","5364","5364"
"ENSG00000102996",367.71965591051,3.29642036279958,0.138815338240137,23.7468020795878,1.18559204523283e-124,6.75838349561477e-123,"4324","4324","4324"
"ENSG00000138685",3034.69182901513,1.52417083621569,0.0642852114617194,23.7095095677379,2.87683554569436e-124,1.63291152640652e-122,"2247","2247","2247"
"ENSG00000150636",342.248144196322,3.1370971123254,0.132334436211614,23.7058259522784,3.13985205064749e-124,1.77461765688085e-122,"79839","79839","79839"
"ENSG00000114796",586.82411052868,2.29712021691869,0.0969871411088507,23.6847915162339,5.17312889576423e-124,2.91141940650595e-122,"54800","54800","54800"
"ENSG00000144959",842.046399250896,-1.75500133896947,0.0743664405721449,-23.5993725861721,3.91170821338764e-123,2.19220710929176e-121,"57552","57552","57552"
"ENSG00000206053",1065.6150476661,-1.55146668683927,0.0658456678339168,-23.5621679888273,9.42022857222187e-123,5.25712083597693e-121,"90861","90861","90861"
"ENSG00000182871",6966.04805606542,1.04722500608999,0.0445428676432182,23.5104981223505,3.18540970097907e-122,1.77023479700435e-120,"80781","80781","80781"
"ENSG00000006468",1084.58824621265,1.63289178217621,0.0695043963500134,23.4933596711382,4.76879759261842e-122,2.63913206771491e-120,"2115","2115","2115"
"ENSG00000197063",1329.11793708827,1.50802539197044,0.0641946770614013,23.4914398047059,4.98921156933861e-122,2.74965593626371e-120,"4097","4097","4097"
"ENSG00000106546",1554.54278579126,1.74255565427118,0.0742588582527782,23.4659634590596,9.08396339852535e-122,4.98566949831461e-120,"196","196","196"
"ENSG00000103241",3621.65221195857,1.209148760751,0.0515508849755344,23.4554413823322,1.16326149770924e-121,6.35820543727333e-120,"2294","2294","2294"
"ENSG00000183087",7251.69353875924,-1.28490933822133,0.0547964529957911,-23.4487684507612,1.36070846761596e-121,7.40693847003083e-120,"2621","2621","2621"
"ENSG00000105894",2459.30427166169,1.2402077522827,0.0529205041192591,23.435297394141,1.86706378846011e-121,1.01217719340111e-119,"5764","5764","5764"
"ENSG00000184743",1576.71654061342,-1.67301025842661,0.0713992917403899,-23.4317486580921,2.02927240984706e-121,1.09564211982068e-119,"25923","25923","25923"
"ENSG00000134690",309.413921089907,-3.20031775406054,0.136638138701497,-23.4218482809695,2.56006470218212e-121,1.37663074390214e-119,"55143","55143","55143"
"ENSG00000235162",2094.46407356622,-1.58965763175731,0.0678753879381462,-23.4202364074285,2.65874142904311e-121,1.42392756695768e-119,"387882","387882","387882"
"ENSG00000122966",313.167928248048,-3.28395276084695,0.140540012746145,-23.3666747047953,9.32899679769256e-121,4.97621427578123e-119,"11113","11113","11113"
"ENSG00000109805",341.700815482402,-2.99449489584309,0.128194312758687,-23.3590307666763,1.11566717335183e-120,5.92731655858362e-119,"64151","64151","64151"
"ENSG00000170017",5496.29709942867,-1.21289279173021,0.0520316620735315,-23.3106678394424,3.45581813294994e-120,1.82869228851957e-118,"214","214","214"
"ENSG00000129103",934.87592416046,-1.63896591865908,0.0703916225589065,-23.2835365783411,6.50973867512209e-120,3.43104559853062e-118,"25870","25870","25870"
"ENSG00000149218",387.648413542227,-2.53989187945529,0.109243975026541,-23.2497204430563,1.43182488645742e-119,7.5167976845563e-118,"23052","23052","23052"
"ENSG00000110880",6781.52826557586,-2.30396361180706,0.0992541026403721,-23.2127796284152,3.38283925297553e-119,1.76893192748114e-117,"23603","23603","23603"
"ENSG00000204442",1421.22478534737,1.37954578356518,0.059493815864723,23.1880534726835,6.01005755481856e-119,3.13041507620001e-117,"728215","728215","728215"
"ENSG00000128510",1166.4932771937,-1.87218630003774,0.0807963705061136,-23.1716633842615,8.79390378478817e-119,4.56252461209205e-117,"51200","51200","51200"
"ENSG00000154380",2793.82588213183,-1.19261310369819,0.0516307836861949,-23.0988766497665,4.7519206563686e-118,2.45583697112403e-116,"55740","55740","55740"
"ENSG00000133657",7582.2834927043,1.11915497524606,0.0484707753043186,23.0892732418569,5.93427581163091e-118,3.05500198953805e-116,"79572","79572","79572"
"ENSG00000024526",333.252157523288,-2.83260245217709,0.122815334766896,-23.0639150848173,1.06655580923159e-117,5.46949585259226e-116,"55635","55635","55635"
"ENSG00000116649",2058.93095814472,-1.2635820610091,0.0547877267761706,-23.0632321390397,1.08352027925128e-117,5.53512167269825e-116,"6723","6723","6723"
"ENSG00000176871",1861.28624007398,-1.23304951363812,0.0535148483648077,-23.041259600186,1.79981023605988e-117,9.15903431239361e-116,"55884","55884","55884"
"ENSG00000188229",4439.01233276079,-1.17284596388668,0.0509302904354558,-23.0284562263204,2.41852749829819e-117,1.22606420734338e-115,"10383","10383","10383"
"ENSG00000126247",4295.38198573447,-1.12663351764303,0.0490530415373554,-22.9676587288693,9.81603148709363e-117,4.95728251755048e-115,"826","826","826"
"ENSG00000157456",291.436396187751,-3.38036420188544,0.147500161159568,-22.91769836257,3.095117492204e-116,1.55717236861566e-114,"9133","9133","9133"
"ENSG00000058668",11001.8331862377,-1.2110716331233,0.0528600045085871,-22.9109256494022,3.61579728971785e-116,1.81226489064273e-114,"493","493","493"
"ENSG00000137267",1001.78841619766,-1.74536014581472,0.0762389725849704,-22.8932799936341,5.42057867349323e-116,2.70662127599012e-114,"7280","7280","7280"
"ENSG00000148700",4285.82315131084,0.987828994433585,0.0432176047263475,22.8570972567426,1.2421952435917e-115,6.17933978478835e-114,"120","120","120"
"ENSG00000117228",682.433310695606,-2.20547789041431,0.0965270561597252,-22.8482870830005,1.51983293605275e-115,7.53224666293011e-114,"2633","2633","2633"
"ENSG00000137804",313.592361024413,-3.03862704730598,0.133124522394597,-22.8254493811375,2.5628969614943e-115,1.26544228411031e-113,"51203","51203","51203"
"ENSG00000180398",6314.02540084802,-0.968899084825845,0.042520291842143,-22.7867458770719,6.20592661664318e-115,3.05285619712055e-113,"90411","90411","90411"
"ENSG00000114850",6573.62781699394,-1.22647393858154,0.0538477199484714,-22.7767106899827,7.80342280340894e-115,3.8245410212132e-113,"6747","6747","6747"
"ENSG00000178031",457.541515040327,-2.56071728953182,0.112445226431977,-22.7730191026019,8.48923876371296e-115,4.14537019336895e-113,"92949","92949","92949"
"ENSG00000109323",1222.62423476506,1.65047675243616,0.0724891592921504,22.7686011060537,9.38951811514677e-115,4.56818972913478e-113,"4126","4126","4126"
"ENSG00000170962",442.998331547086,2.42414870528186,0.10648916482073,22.7642756834728,1.03631651307584e-114,5.02348756447931e-113,"80310","80310","80310"
"ENSG00000133639",1473.73965746496,1.52419376302397,0.0669909623310876,22.7522297036276,1.36389604365317e-114,6.58736990974598e-113,"694","694","694"
"ENSG00000149090",2611.48986608744,1.0984278153362,0.0483833792458189,22.7025857320853,4.224074019924e-114,2.03275909900835e-112,"25891","25891","25891"
"ENSG00000087586",566.2515951957,-2.02595444404508,0.0895359947938591,-22.627262350851,2.33666389272471e-113,1.12041768314692e-111,"6790","6790","6790"
"ENSG00000176890",325.036329396194,-2.89741720765114,0.128267347268435,-22.5888916341856,5.57282985553725e-113,2.662529717311e-111,"7298","7298","7298"
"ENSG00000026025",27065.0508484239,-0.912817615602165,0.0404312301748314,-22.5770428368118,7.28637832127126e-113,3.46873393774641e-111,"7431","7431","7431"
"ENSG00000115919",322.712914406034,3.79061358239097,0.168251254971572,22.5294817743347,2.13438653551349e-112,1.01246149873894e-110,"8942","8942","8942"
"ENSG00000105835",1503.36364460365,1.72774381947808,0.0767223194282348,22.5194419610085,2.67718173593739e-112,1.2654209187445e-110,"10135","10135","10135"
"ENSG00000119537",1688.04851863314,1.26962041385492,0.0564793742390057,22.4793640326507,6.60791670839875e-112,3.11228190499831e-110,"2531","2531","2531"
"ENSG00000114739",291.174217170139,3.56374379337885,0.158847325047568,22.4350255335535,1.79206440219063e-111,8.41067116250741e-110,"93","93","93"
"ENSG00000090889",306.183799947627,-3.24484804528685,0.145004476908819,-22.3775714685503,6.50945192120065e-111,3.04431480342912e-109,"24137","24137","24137"
"ENSG00000113368",458.103921938047,-2.36454480039666,0.105884702928462,-22.3313163752671,1.83443774228342e-110,8.54912354140644e-109,"4001","4001","4001"
"ENSG00000135919",10044.4644777489,1.16539773560204,0.0521911917048456,22.3293950096534,1.91502084122593e-110,8.89346392068631e-109,"5270","5270","5270"
"ENSG00000168036",4218.29547587269,-0.987649547005829,0.0442644417318901,-22.3124817203847,2.79547968220509e-110,1.29371293167414e-108,"1499","1499","1499"
"ENSG00000159674",5159.79292318195,0.968003795215362,0.0434550912493089,22.2759581762645,6.32113869138309e-110,2.91518625343577e-108,"10417","10417","10417"
"ENSG00000139112",2652.80420821757,1.11217119431228,0.0500261929697479,22.2317775607037,1.69296463836713e-109,7.78060772553365e-108,"23710","23710","23710"
"ENSG00000164104",702.149152912937,-1.81660777331605,0.0817735340429914,-22.2151065693332,2.45398975837403e-109,1.12392730933531e-107,"3148","3148","3148"
"ENSG00000188487",282.820851484022,4.38623740635114,0.197490679758845,22.2098451010811,2.75887042217549e-109,1.25922051365412e-107,"387755","387755","387755"
"ENSG00000197747",2061.38259301024,-1.14995165448457,0.0517806600755602,-22.2081304642798,2.86617552409771e-109,1.30371723668034e-107,"6281","6281","6281"
"ENSG00000137809",2296.53299046555,1.22009576945036,0.0550245313234237,22.1736694544269,6.16720713944372e-109,2.79566024662428e-107,"22801","22801","22801"
"ENSG00000169851",1001.60373732125,-1.59466213081802,0.0720004344109468,-22.1479515209087,1.09171196818921e-108,4.93201304812553e-107,"5099","5099","5099"
"ENSG00000197586",856.777117823971,-1.69026214867171,0.0764075183833501,-22.1216731603736,1.95540250050766e-108,8.80395119042129e-107,"955","955","955"
"ENSG00000080573",1593.4319963786,1.24967929209201,0.05657176499248,22.0901591502073,3.93008847158438e-108,1.76349442836431e-106,"50509","50509","50509"
"ENSG00000152661",8432.70568175984,1.10491064083683,0.0500280036556432,22.0858431298246,4.32403419879755e-108,1.93373138816259e-106,"2697","2697","2697"
